RegionID,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08
10157,Arcata,CA,Eureka,Humboldt,2262,302100,302300,300100,297400,296500,296200,294100,290600,286400,282300,278700,275900,274700,275100,274200,271900,270200,269300,269200,269300,268200,266100,263700,261200,258600,256600,255500,254400,252700,251700,251000,250100,250300,253200,256800,258500,257800,257200,258000,259700,260000,259000,258000,258500,259900,260200,260100,262100,265600,267500,268700,269000,267600,265700,265700,266000,266200,266200,265300,265300,267200,270500,272800,275600,278900,281700,284000,287800,289700,289500,290100,291100,290800,291800,294800,297900,300600,303000,305300,307100
396551,La Crescenta-Montrose,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2266,597100,602300,603700,604900,603800,603100,601900,600000,596100,592100,590300,590200,589500,587300,582400,576000,571500,567000,561400,558700,557800,554400,550600,549100,548300,545900,545400,548700,551400,549900,546900,543700,544200,548500,553500,558000,564000,570600,581100,594100,608000,622100,634200,642100,648800,654500,658500,659100,659000,662800,669000,678500,691000,702500,712000,719200,721600,724200,730400,736200,739700,743900,749500,752400,751600,750000,751800,756400,761100,766000,772200,775300,776500,777600,778400,777200,777400,780300,786200,791300
46314,Los Alamitos,CA,Los Angeles-Long Beach-Anaheim,Orange,2267,731300,717300,722400,723900,723700,720900,712100,701900,693800,692500,693500,694800,695200,694300,691300,690900,692900,691200,687000,684000,682600,680300,678000,678900,684200,687700,687300,687100,690100,694100,700500,705000,707600,710000,713300,721200,736400,754000,767700,777700,783400,787700,791100,797500,806300,814800,816700,814700,809300,807100,812400,819600,817600,811500,808300,807700,805500,799400,800700,807700,813800,819100,825500,829800,836900,845900,854300,859400,861400,864600,867900,870900,875700,879300,879700,880600,882600,887800,890900,890000
47198,Port Hueneme,CA,Ventura,Ventura,2279,259000,259600,260500,260200,258800,256800,254700,253700,254600,255400,255100,254100,252000,248700,246000,243700,242100,240600,237700,233400,229500,227300,227800,230600,230900,227700,225900,228000,230300,231900,232900,232600,231600,232700,234700,236100,237300,239400,241900,245500,251000,258100,265800,273700,280400,284500,287300,290200,293600,298100,301900,303300,303500,304500,306800,309500,312400,315100,318500,321800,325000,326900,327700,328100,330200,333000,336300,341700,346700,350100,353000,354800,354500,354800,355900,355800,355400,355100,355500,356200
6485,Phelan,CA,Riverside,San Bernardino,2305,178300,174400,171400,169200,166500,163900,161300,158700,156800,155600,154800,154500,153400,151800,150400,149100,147400,145300,143000,141800,141400,141000,140300,140100,141300,143100,144200,143700,143900,145500,147000,147800,148400,149700,152000,154400,156400,157400,158900,162300,166700,170500,173600,176300,180100,183700,187100,189300,190400,191700,194900,198600,202600,205200,207000,209100,211500,213900,216500,218700,219500,219900,221000,223000,225700,229800,234400,236400,236800,238200,239200,237900,236400,237000,239200,240800,241400,241600,241700,242100
41673,Westlake Village,CA,Ventura,Ventura,2329,727800,725000,722000,717100,710700,706300,706800,711400,716200,718200,718000,718900,719900,717600,713000,711500,711300,705100,689800,674000,662600,657500,659500,665900,666200,661000,660000,667600,676600,684600,693000,700800,706100,714200,726400,738100,747800,758800,770400,780300,791000,801300,808400,811600,814700,812800,806400,801700,804600,811800,820000,826700,830600,836300,843600,849300,853400,858200,861200,863100,867400,871500,873600,876400,878700,881600,887200,892700,893400,894000,896900,899600,901200,904300,907400,905600,902600,901100,900800,900500
118994,Willowbrook,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2330,202800,203900,200500,199500,199600,200400,201000,200600,200700,203000,206500,209200,210200,210400,210900,211700,211800,210900,209400,208600,209400,210600,210500,209400,208400,208200,209600,211700,213300,214300,215600,217500,219300,220700,222600,223900,224900,227300,230800,233900,236900,240300,243500,246700,250500,254200,257700,260700,262800,264400,266000,267900,271900,275500,277900,281300,284400,285900,287000,287600,288600,292000,296000,298500,300800,305600,311900,316700,319100,319900,320900,321300,320100,319200,321600,325800,329500,332300,335000,337200
48047,Truckee,CA,Truckee,Nevada,2335,425300,416600,415400,412800,410400,407700,405800,403300,400900,398400,396000,393700,391400,387800,384400,383300,383800,383000,380800,379200,378700,378900,380200,382100,382200,380600,379000,377100,375900,377700,381500,385100,387600,388600,389700,393700,398100,401900,406100,412300,419000,425200,429400,432800,436700,441900,447600,453400,461300,470800,478400,482200,483800,484300,483800,484100,485900,488200,488600,489500,491600,493400,493600,495500,499300,503100,506000,508400,509800,509400,508300,509500,511200,510400,508500,507900,507800,508600,509900,510800
43102,Taft,CA,Bakersfield,Kern,2358,102800,101400,100300,98100,95400,91700,87800,85600,84400,83100,81500,79600,77900,76900,75900,74600,73600,73600,73700,73100,72100,70600,69400,69000,68700,67800,66800,66800,67600,68000,68000,68100,68700,69600,70700,71800,72700,73000,73700,75000,76400,78000,80100,82800,85600,88200,90100,91900,93800,96000,98700,100700,102000,103900,105700,105700,105200,105300,106000,108100,111300,113800,114400,113800,113100,112900,113400,114300,114700,114500,114300,113700,113000,113100,113700,114600,115300,115100,114500,114100
19033,Lindsay,CA,Visalia,Tulare,2364,135700,134600,133400,131700,130200,127900,125200,123000,120400,118100,116700,115500,114300,113500,113200,112800,111600,110200,109200,108700,108100,107500,106900,106500,106700,106900,106900,106600,106900,107800,108200,107700,107500,108000,108900,110200,111000,111300,111700,113000,114800,116200,117500,119100,120600,122100,123900,125600,127300,129000,130700,132100,133200,133800,134300,135700,137700,138500,139100,140300,141700,142800,144000,145100,146400,148300,149900,150900,151400,152000,151900,151500,151100,151100,151200,151300,151500,152100,153200,154000
30105,Kerman,CA,Fresno,Fresno,2398,147800,148200,147800,147700,146500,145300,145300,145700,144800,142500,140300,138100,136000,134600,134400,133900,133200,133100,133000,133100,134700,136300,136300,135700,134700,133500,133600,135500,138300,140600,142300,143400,144100,145400,147400,148000,147300,146600,146200,146600,147400,148100,148500,149500,151800,155100,158000,160000,162200,164900,167100,167900,168600,169700,171200,173300,174700,175200,176300,177500,178400,179800,181900,183400,184700,186400,187900,189000,190100,191500,192800,194000,195300,196600,198000,199700,201800,204200,206800,208800
55753,El Segundo,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2409,684000,683300,684600,687400,688300,689300,691400,694900,696300,697300,699900,701600,698400,691300,684800,680000,676000,669300,662500,657400,653400,649000,645700,646300,649500,649400,649400,653900,661400,669100,677900,687500,697500,706400,716600,728800,737300,743500,750900,753500,751600,752900,760400,769200,779000,786100,787400,783800,782700,786800,793100,797900,802100,804800,804500,802200,802100,803900,807400,810600,819100,833000,847800,863200,879300,890800,899100,908000,916200,926300,943100,962600,976100,989100,1006900,1023400,1033900,1049000,1067600,1081500
31854,Greenfield,CA,Salinas,Monterey,2426,130000,127100,127000,127500,128600,130100,130300,128800,126400,124000,121300,118900,117500,117400,118700,119900,119700,118700,118500,118300,117300,116500,116800,117700,118800,120400,121400,122500,124000,125500,126400,126600,126900,127700,128300,129500,130700,131900,133300,135400,137300,139200,140900,143700,148200,152700,155800,161100,168900,175200,178600,182300,186200,188200,189000,189300,190600,193600,196200,199400,206200,213300,217500,220100,223600,229300,235500,241000,245900,249600,252700,254800,254700,254700,256500,258500,259600,260500,262600,265100
25411,Kingsburg,CA,Fresno,Fresno,2428,196800,198300,197600,196900,196100,195000,193800,192400,190700,189300,188400,187100,185700,184300,182200,178600,175400,173400,171900,171300,172000,172700,172500,171300,170500,171300,173500,176100,179200,182100,183700,184700,185500,186100,186700,187000,186800,186200,186500,188400,191000,194000,198100,201500,203000,205300,209100,212900,215600,217800,219600,220800,221500,222000,222800,224000,224200,223600,223000,222900,223200,224000,225000,226000,227800,229600,230100,230000,231100,232400,233600,234300,235000,235500,236600,237900,238700,239100,239500,239800
30145,Alamo,CA,San Francisco,Contra Costa,2452,1177000,1161100,1155600,1154500,1161300,1170900,1171300,1164700,1163300,1162000,1158900,1162300,1162900,1158800,1162100,1161900,1156600,1150600,1144100,1138400,1137900,1141300,1150800,1152400,1149200,1155900,1164900,1169000,1172400,1175300,1178400,1184800,1193000,1202000,1207700,1215600,1231100,1254600,1282700,1315900,1343900,1364200,1376700,1383800,1382100,1377800,1373200,1378500,1385800,1383200,1372600,1370100,1374800,1386900,1402300,1421100,1437900,1455300,1474300,1491100,1503400,1511400,1519300,1530800,1539500,1543400,1557200,1573400,1582200,1589200,1597400,1602000,1606100,1611200,1618000,1621100,1620800,1620700,1623800,1625600
38965,Hercules,CA,San Francisco,Contra Costa,2455,354400,350000,343000,339800,339500,339700,337900,335900,337000,340000,342400,342800,340700,337200,336100,333300,328600,325200,323800,321600,319700,319000,319100,315800,310700,310700,314700,317700,319700,321600,323100,324500,326000,327200,327700,328400,331200,335900,342800,350900,358600,364400,371000,379200,387400,394500,402700,410700,414000,413200,412700,416000,422200,429800,435800,440900,445500,451300,458100,463400,466000,469500,476100,483100,486600,486700,488600,493300,497400,500500,504000,505200,503800,503200,504200,505400,507200,510100,515200,521100
35591,Lathrop,CA,Stockton,San Joaquin,2457,169400,170800,170600,170500,170900,171900,172400,172600,172800,172900,172600,172800,173500,173400,172700,171600,170300,169000,167800,166900,166800,167600,168400,167800,166500,165700,165400,165700,166700,168100,169900,172000,174200,176700,179400,182600,185900,189500,193600,198700,204300,211100,219300,229200,238700,246500,254100,260500,263300,265200,269300,273700,276500,279500,282400,283600,286000,289600,292300,293200,293500,294400,295900,297300,299400,303100,306500,309200,311600,314000,316100,316900,317900,320300,323600,326700,330400,333800,336800,339000
30267,Artesia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2467,348700,350700,348100,346300,345200,346100,347400,348500,349100,349900,350800,351700,351600,350700,348600,345200,341300,337800,335300,333400,330900,328600,327100,325100,322000,320200,320600,321800,323000,325100,328000,330400,332200,334700,338900,342000,344800,348900,355700,363400,372600,379900,384600,388200,391800,393300,394100,395400,398600,403500,408400,415100,423300,429400,431700,434700,438300,441500,446100,451100,453600,455400,457300,456500,454800,454800,456100,458600,463700,469000,471500,471100,469700,469200,472000,476100,479400,483000,487700,491400
12654,McKinleyville,CA,Eureka,Humboldt,2474,275600,275100,275300,274400,273300,271800,269900,267300,264200,263000,263600,264800,265200,264800,264400,264300,263500,261700,260100,259800,260000,257700,253500,249500,247400,246900,247000,247100,246900,246500,245000,244000,244300,245800,247700,249100,247900,245600,242400,241400,243700,247000,249500,251900,253500,254500,255600,257300,260300,262700,265100,265500,263000,260300,260100,260100,259900,259000,256800,255700,257100,259600,261000,260800,260400,260200,259900,260400,262700,265100,267200,269500,272400,275500,278600,282300,286900,291400,295100,298300
4632,Exeter,CA,Visalia,Tulare,2478,175900,172000,170300,170000,170200,169100,167300,165300,163200,160500,157900,155600,154000,152900,152100,150900,149400,147300,145500,144400,143700,143800,143900,142700,141300,140400,139300,138800,139100,139700,140700,142000,143700,146000,148300,150400,151900,153000,154400,155700,157500,160600,163500,165000,165900,167500,169600,172000,173800,175300,176200,176800,176300,174900,174800,177100,178800,178200,178000,179300,180500,181600,183700,186000,188000,189800,190500,190000,189900,190800,191500,192300,193200,193400,193100,193100,193600,194700,195900,196800
118217,South San Jose Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2500,230000,232100,230800,229900,229200,228900,229400,230200,231200,232300,233500,234200,234600,235000,235000,234200,233300,233000,232700,231700,230300,228300,226600,225500,224900,225000,226400,229100,232500,236100,239300,241900,243500,245100,248000,250700,252100,254200,259100,265300,272200,279800,286500,292100,297600,302300,305600,310200,317300,325000,330200,332400,334400,336500,338200,340300,343100,344500,344800,345000,345700,346700,347900,349300,350100,351100,353600,356800,358200,358800,360500,362400,363400,365400,368700,371300,372500,373800,374700,375300
396556,West Whittier-Los Nietos,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2503,299100,301100,300200,300400,300600,302200,304400,305700,306000,306100,306100,305000,303000,301200,299700,297200,294100,291300,289300,288200,287300,286700,286400,285400,284000,283500,285000,288200,291900,295100,298200,300700,302200,302900,304900,308000,310200,312300,316400,321000,325900,331400,336300,340600,344800,348000,350400,353300,357000,360800,364300,367600,370300,372900,376100,378700,380600,383500,385700,386100,387500,390700,393700,396400,399600,402200,404100,406000,407800,409600,412000,414200,415800,418200,421200,423800,426800,429300,431000,432200
46098,Laguna Woods,CA,Los Angeles-Long Beach-Anaheim,Orange,2515,225500,226400,225300,225700,227200,228700,227400,222200,218100,217800,220000,222100,222900,221600,219100,216600,213900,210400,208600,208200,207600,206100,206300,206300,205800,205700,206500,207400,209200,210700,213400,218500,223500,225900,227200,228400,231000,237200,247200,257000,263700,270500,275300,277600,281500,287100,289000,288600,287300,285800,284700,284000,281400,279800,282500,287400,289700,289800,289800,290800,291600,291900,293000,294500,296700,299700,304400,309400,312800,312700,314500,317600,318200,317200,317700,320100,324100,328300,329500,329600
18098,Fillmore,CA,Ventura,Ventura,2531,285400,283500,283000,281600,279800,277000,273800,271400,271200,271300,270700,269500,267400,264300,261300,258800,259100,260700,258800,253400,247300,242900,241900,243000,242100,239800,240000,243900,248200,251000,252800,254100,255200,257700,261000,263800,265500,267900,270900,274400,279200,285100,291800,298900,303800,304800,305600,307200,308100,309400,312500,314900,314400,314200,317500,323400,328900,334200,339100,342500,345300,346500,345400,343900,346200,351500,357300,362400,367700,373400,379000,382700,386300,391500,396300,398000,397800,398000,398700,399100
40493,Rancho Mirage,CA,Riverside,Riverside,2534,434100,436500,435800,433300,432800,430600,426600,422600,418800,413800,410200,407700,405400,404100,404100,405400,405800,403500,399700,394800,389000,385900,384800,382800,379500,377500,377100,376400,374600,374900,378300,382700,387200,390200,393300,398300,404200,408800,412400,417000,423100,427400,431000,437100,443300,446900,450500,453900,455200,454700,454500,456000,458900,462700,464200,462300,461800,466400,471700,472800,470900,469300,468000,466700,465200,464000,464000,466700,470600,474100,475300,475800,475700,475600,474700,473300,471700,472200,474100,475700
47544,San Anselmo,CA,San Francisco,Marin,2548,735700,726700,740100,755300,765300,771100,773100,777000,776300,765200,756400,765300,764800,736500,706100,697800,709900,729300,735400,727400,729600,744500,752000,750700,757400,768400,770000,763500,757200,752600,744100,731700,725200,724300,727400,741500,761900,777600,790000,806600,831600,860900,891400,916100,922700,917300,915000,917300,918200,920700,921900,918300,910000,909300,920900,936600,949500,963500,973500,966800,964400,980600,1003600,1016400,1015400,1004900,1002600,1008500,1012200,1018700,1026800,1034700,1047700,1064900,1080800,1097000,1103600,1092500,1078900,1072500
